Date,Open,High,Low,Close,Volume,Change
2019-12-09,25730,25790,25626,25721,8272913,0.004530365163054162
2019-12-10,25636,25862,25608,25851,6447435,0.005054235838420018
2019-12-11,25834,25993,25767,25952,6281614,0.00390700553170098
2019-12-12,26098,26416,26056,26423,7745164,0.01814889025893951
2019-12-13,26750,26852,26703,26834,8075957,0.015554630435605343
2019-12-16,26830,26915,26801,26825,5784543,-0.00033539539390325945
2019-12-17,26925,27240,26885,27195,11445759,0.01379310344827589
2019-12-18,27225,27360,27119,27190,7268379,-0.00018385732671444277
2019-12-19,27281,27360,27085,27219,7447913,0.0010665685913939793
2019-12-20,27309,27343,27180,27279,8002048,0.0022043425548330386
2019-12-23,27382,27387,27193,27275,7855988,-0.00014663294109018565
2019-12-24,27286,27305,27066,27099,5991210,-0.006452795600366601
2019-12-26,27085,27200,26998,27210,4510498,0.004096092106719906
2019-12-27,27319,27834,27276,27606,6009007,0.014553472987872018
2019-12-30,27678,27688,27502,27510,8212118,-0.003477504890241234
2020-01-02,27525,27593,27161,27219,5184747,-0.010577971646673956
2020-01-03,27453,27603,27061,27215,8592029,-0.00014695617032223218
2020-01-06,27016,27095,26943,27007,6237872,-0.007642844019841943
2020-01-07,27180,27378,27115,27279,5990616,0.010071462954049037
2020-01-08,27061,27244,26920,27104,6918665,-0.006415191172696955
2020-01-09,27472,27547,27368,27557,4950655,0.01671340023612755
2020-01-10,27547,27796,27543,27782,11160227,0.00816489458213887
2020-01-13,27775,28079,27758,28069,5801191,0.010330429774674244
2020-01-14,28211,28388,28173,28199,6466960,0.004631443941714997
2020-01-15,28132,28168,27983,28037,5287629,-0.005744884570374809
2020-01-16,28030,28325,27997,28322,7038656,0.010165138923565298
2020-01-17,28458,28624,28321,28387,13007210,0.0022950356613233858
2020-01-20,28505,28754,28491,28599,6482781,0.007468207277979255
2020-01-21,28570,28624,28243,28280,6517951,-0.011154236162103537
2020-01-22,28215,28676,28202,28654,6572224,0.013224893917963332
2020-01-23,28463,28500,28252,28280,6079827,-0.013052278913938675
2020-01-28,27612,27758,27276,27421,8835958,-0.03037482319660534
2020-01-29,27534,27650,27368,27514,3213370,0.003391561212209515
2020-01-30,27472,27535,26915,26997,8940487,-0.01879043396089264
2020-01-31,27171,27276,26702,26709,7053480,-0.010667851983553689
2020-02-03,26402,26824,26272,26735,8752048,0.0009734546407578204
2020-02-04,26735,27267,26711,27194,17475049,0.017168505704133086
2020-02-05,27467,27535,27180,27329,9584704,0.00496433036699262
2020-02-06,27618,28184,27577,28142,8346389,0.029748618683449912
2020-02-07,28076,28076,27727,27906,6667324,-0.008386042214483691
2020-02-10,27582,27781,27467,27759,5492599,-0.005267684368952863
2020-02-11,27840,28199,27840,28028,8138088,0.009690550812349041
2020-02-12,27988,28299,27910,28257,7146485,0.00817040102754385
2020-02-13,28318,28483,28109,28186,8282722,-0.002512651732314075
2020-02-14,28134,28465,27998,28361,8310240,0.006208756120059666
2020-02-17,28309,28455,28189,28337,5363989,-0.0008462325023800288
2020-02-18,28124,28189,27840,27890,8983359,-0.015774429191516393
2020-02-19,28031,28086,27674,27941,8034671,0.00182861240588017
2020-02-20,28114,28199,27623,27796,6380016,-0.005189506460040794
2020-02-21,27401,27642,27328,27396,9814189,-0.014390559792775925
2020-02-24,26929,26929,26342,26365,14058459,-0.03763323112863193
2020-02-25,26347,26660,26227,26659,14009022,0.011151147354447222
2020-02-26,26263,26425,26073,26270,10976014,-0.014591695112344816
2020-02-27,26254,26337,25901,25996,14049442,-0.010430148458317468
2020-02-28,25610,25699,25103,25157,23310320,-0.032274196030158464
2020-03-02,25278,25546,24957,25399,15413179,0.00961958898119808
2020-03-03,25962,26022,25384,25517,10139023,0.0046458521989054535
2020-03-04,25309,26128,25309,26094,6769886,0.022612376063016804
2020-03-05,26245,26440,26017,26325,8244113,0.008852609795355182
2020-03-06,25971,26076,25667,25798,10733917,-0.02001899335232671
2020-03-09,24976,25089,24539,24709,15389488,-0.042212574618187504
2020-03-10,24663,24921,24509,24849,24442780,0.005665951677526371
2020-03-11,24800,24856,24001,24107,20293117,-0.029860356553583656
2020-03-12,23922,23970,22849,23298,29669129,-0.03355871738499194
2020-03-13,21486,23169,21330,22697,36506291,-0.025796205682891205
2020-03-16,22849,23099,21803,21874,43412659,-0.03626029871789227
2020-03-17,21068,22029,20902,21386,51077344,-0.02230959129560206
2020-03-18,21386,21549,20200,20210,30582194,-0.05498924530066396
2020-03-19,20659,20804,18448,18727,63583025,-0.07337951509153884
2020-03-20,19264,20161,18853,20168,43247660,0.07694772253964866
2020-03-23,18714,19444,18675,18985,24282759,-0.058657278857596196
2020-03-24,19518,20739,19237,20745,20583551,0.09270476692125351
2020-03-25,21359,21977,21072,21935,38225200,0.057363220053024744
2020-03-26,21917,22247,21167,21508,17858231,-0.019466605881012122
2020-03-27,22415,22524,21285,22027,19774764,0.024130556072159193
2020-03-30,21330,22117,21196,21898,17108953,-0.00585644890361825
2020-03-31,22029,22331,21867,22284,12758039,0.01762718056443502
2020-04-01,22081,22336,21233,21242,20269377,-0.046760007180039476
2020-04-02,21345,21889,21050,21893,16080325,0.030646831748422976
2020-04-03,21932,22076,21567,21837,16017187,-0.0025578952176494862
2020-04-06,22047,22736,22024,22707,14617583,0.03984063745019917
2020-04-07,23043,23302,22660,23064,14203300,0.015722024045448535
2020-04-08,22936,23234,22717,22725,14862389,-0.014698231009365292
2020-04-09,23118,23154,22835,23087,21708897,0.01592959295929597
2020-04-10,23034,23307,22960,23281,13096908,0.008402997357820352
2020-04-13,23205,23205,22867,22883,31477293,-0.017095485589107007
2020-04-14,23071,23399,22991,23281,20500198,0.01739282436743439
2020-04-16,23029,23316,22894,23281,11225997,0.0
2020-04-17,23752,24178,23729,23988,15555908,0.03036811133542372
2020-04-20,23950,24034,23630,23701,11776672,-0.011964315491078903
2020-04-21,23579,23677,23043,23438,20997391,-0.011096578203451335
2020-04-22,23118,23729,22991,23642,22434660,0.008703814318627767
2020-04-23,23783,24005,23638,23874,17902110,0.009813044581676644
2020-04-24,23729,23778,23404,23517,6122599,-0.014953505906006526
2020-04-27,23592,24069,23556,23983,6563470,0.01981545265127349
2020-04-28,24067,24209,23827,24129,9448770,0.006087645415502552
2020-04-29,24152,24447,24081,24290,10546130,0.006672468813460952
2020-05-04,23812,23873,23512,23551,17270662,-0.030424042815973662
2020-05-06,23985,23985,23629,23988,10436112,0.018555475351365036
2020-05-07,23893,24101,23808,23933,8818587,-0.0022928130732032814
2020-05-08,24086,24305,24086,24139,6743921,0.008607362219529513
2020-05-11,24191,24344,23927,23966,6209015,-0.0071668254691578115
2020-05-12,23990,24011,23582,23795,13401163,-0.007135108069765472
2020-05-13,23512,24064,23480,24067,9359183,0.011430972893464952
2020-05-14,23841,23908,23672,23814,7276737,-0.010512319773964385
2020-05-15,24006,24006,23691,23872,8855432,0.002435542118081724
2020-05-18,23990,24096,23780,24025,8972653,0.0064091823056300345
2020-05-19,24557,24697,24472,24646,6921835,0.025848074921956288
2020-05-20,24543,24768,24524,24704,8295082,0.0023533230544510175
2020-05-21,24848,24889,24735,24813,7812514,0.004412240932642586
2020-05-22,24805,24838,24278,24393,9272139,-0.016926611050658957
2020-05-25,24519,24697,24344,24699,8365912,0.012544582462181708
2020-05-26,24730,25140,24717,25143,9089544,0.0179764362929673
2020-05-27,25022,25286,24974,25158,10288167,0.0005965875193891801
2020-05-28,25337,25498,24933,25235,11969250,0.0030606566499722376
2020-05-29,25066,25346,24942,25188,8531073,-0.001862492569843499
2020-06-01,25242,25681,25242,25686,8116416,0.019771319676036292
2020-06-02,25681,25992,25619,25954,9526996,0.010433699291442888
2020-06-03,26175,27061,26175,26904,9825266,0.03660322108345526
2020-06-04,27242,27539,26839,26938,14481079,0.0012637526018435263
2020-06-05,26867,27412,26786,27389,13132909,0.016742148637612253
2020-06-08,27747,27871,27252,27351,13663566,-0.0013874183066194812
2020-06-09,27547,27732,27071,27365,8600805,0.0005118642828416675
2020-06-10,27351,27557,27242,27451,6331399,0.0031427005298738653
2020-06-11,27228,27450,26701,27000,11702165,-0.016429273979089998
2020-06-12,26024,26508,25930,26448,15411749,-0.020444444444444487
2020-06-15,26146,26358,25111,25118,21089369,-0.050287356321839116
2020-06-16,25762,26653,25729,26661,14536025,0.061430050163229666
2020-06-17,26593,26772,26141,26586,13763765,-0.002813097783278984
2020-06-18,26461,26617,26293,26509,8993858,-0.0028962611901000024
2020-06-19,26758,26786,26151,26604,11133926,0.0035836885586026934
2020-06-22,26358,26639,26322,26415,7691287,-0.007104194857916135
2020-06-23,26626,26852,26222,26486,14463005,0.0026878667423813063
2020-06-24,26608,27066,26598,26918,10676262,0.016310503662312126
2020-06-25,26512,26688,26237,26241,17775887,-0.025150456943309307
2020-06-26,26489,26734,26339,26609,18887431,0.014023855798178442
2020-06-29,26273,26517,26079,26181,12353080,-0.016084783343981335
2020-06-30,26551,26739,26400,26407,9381557,0.008632214201138133
2020-07-01,26696,26725,26339,26419,7509797,0.00045442496307801505
2020-07-02,26489,26749,26470,26753,5575219,0.01264241644271169
2020-07-03,26852,26983,26711,26975,6346154,0.008298134788621736
2020-07-06,27025,27445,26983,27389,9542564,0.01534754402224281
2020-07-07,27539,27618,27035,27061,8543360,-0.011975610646609902
2020-07-08,27053,27178,26901,26980,8876254,-0.002993237500461876
2020-07-09,27111,27304,27071,27107,8504050,0.004707190511489934
2020-07-10,27153,27173,26715,26844,8027844,-0.009702290921164258
2020-07-13,27116,27374,27015,27356,6509365,0.019073163462971277
2020-07-14,27158,27309,27045,27313,7484492,-0.0015718672320514937
2020-07-15,27604,27779,27440,27587,8793092,0.010031852963790167
2020-07-16,27581,27594,27199,27286,8168085,-0.010910936310581043
2020-07-17,27319,27529,27314,27493,7842111,0.007586307996774844
2020-07-20,27566,27608,27242,27426,6644891,-0.002436983959553385
2020-07-21,27670,27929,27642,27827,8273884,0.014621162400641818
2020-07-22,27810,27919,27670,27722,8366172,-0.0037733136881445972
2020-07-23,27729,27729,27364,27560,8149225,-0.005843734218310415
2020-07-24,27323,27576,27280,27407,5628911,-0.005551523947750381
2020-07-27,27356,27820,27343,27671,6712496,0.009632575619367367
2020-07-28,27862,28393,27862,28249,6997926,0.020888294604459512
2020-07-29,28245,28574,28221,28397,8226164,0.005239123508796739
2020-07-30,28504,28646,28417,28436,6796983,0.0013733845124483945
2020-07-31,28545,28659,28156,28205,7471277,-0.008123505415670307
2020-08-03,28208,28282,28023,28205,6132841,0.0
2020-08-04,28370,28650,28366,28547,6953333,0.012125509661407463
2020-08-05,28621,28857,28522,28858,7396702,0.010894314639016356
2020-08-06,28948,29474,28948,29315,10332406,0.01583616328227877
2020-08-07,29398,29583,29176,29437,8613694,0.004161691966570125
2020-08-10,29380,29929,29347,29873,9505198,0.014811291911539959
2020-08-11,29942,30413,29886,30254,9464898,0.012753991899039363
2020-08-12,30136,30413,29904,30416,9644282,0.005354663846103058
2020-08-13,30724,30742,30081,30402,10183139,-0.00046028406102049946
2020-08-14,30356,30394,29810,30083,10242975,-0.01049273074139856
2020-08-18,30184,30312,29365,29461,8115356,-0.02067612937539476
2020-08-19,29663,29862,29522,29566,8725464,0.0035640338074063305
2020-08-20,29314,29450,28374,28426,10209669,-0.03855780288168842
2020-08-21,28748,29191,28555,28853,9085360,0.015021459227467782
2020-08-24,28918,29220,28607,29173,9949942,0.011090701140262782
2020-08-25,29380,29602,29247,29556,8993276,0.013128577794536023
2020-08-26,29522,29673,29176,29561,8185816,0.00016917038841524068
2020-08-27,29620,29667,29288,29296,7794143,-0.008964514055681438
2020-08-28,29498,29775,29280,29452,7861169,0.005324959038776722
2020-08-31,29663,29790,28969,28976,9243751,-0.016161890533749834
2020-09-01,29026,29304,28974,29202,7951582,0.007799558255107586
2020-09-02,29393,29484,29061,29353,8022226,0.005170878706937776
2020-09-03,29625,29899,29606,29796,8978270,0.015092154123939716
2020-09-04,29031,29423,29014,29381,8368929,-0.013928044032756048
2020-09-07,29375,29597,29261,29513,10884473,0.004492699363534358
2020-09-08,29756,29886,29633,29888,12603366,0.01270626503574701
2020-09-09,29527,29733,29464,29523,10717618,-0.012212259100642386
2020-09-10,29800,29929,29709,29805,9274862,0.009551874809470506
2020-09-11,29658,29810,29479,29787,10824991,-0.0006039255158530876
2020-09-14,30043,30228,29979,30188,8091510,0.013462248631953555
2020-09-15,30279,30446,30156,30420,11329639,0.0076851729163907034
2020-09-16,30394,30512,30275,30337,10916621,-0.002728468113083471
2020-09-17,30265,30299,29828,29888,12863871,-0.014800408741800442
2020-09-18,30012,30072,29800,29988,9529406,0.0033458244111348456
2020-09-21,29947,30208,29648,29733,8895737,-0.008503401360544172
2020-09-22,29678,29738,28908,29041,18621053,-0.0232738035179767
2020-09-23,29215,29289,28575,29149,21092899,0.003718880203849695
2020-09-24,28771,28877,28456,28476,21957837,-0.02308827060962637
2020-09-25,28669,28730,28461,28603,12471228,0.004459896052816381
2020-09-28,28876,29089,28763,29022,7103502,0.014648813061566957
2020-09-29,29308,29392,29154,29296,12045361,0.009441113637929766
2020-10-05,29275,29718,29224,29616,10122028,0.010922992900054718
2020-10-06,29728,29881,29583,29681,9291219,0.002194759589411177
2020-10-07,29493,29979,29450,29968,7202118,0.009669485529463229
2020-10-08,30170,30228,29881,29978,9097031,0.00033368926855303904
2020-10-12,30166,30203,30007,30102,8529840,0.004136366668890501
2020-10-13,30275,30312,29896,30127,10749603,0.0008305096006910873
2020-10-14,30151,30170,29765,29829,9670484,-0.00989145948816672
2020-10-15,29770,29800,29469,29606,7524262,-0.0074759462268262356
2020-10-16,29673,29738,29229,29432,9322047,-0.005877187056677724
2020-10-19,29522,29728,29474,29498,9915757,0.002242457189453706
2020-10-20,29365,29699,29257,29706,9726162,0.00705132551359422
2020-10-21,29751,29881,29653,29800,9126935,0.00316434390358844
2020-10-22,29628,29643,29418,29597,9194425,-0.006812080536912735
2020-10-23,29714,29800,29474,29706,7923023,0.0036828056897657557
2020-10-26,29790,29896,29616,29648,9048248,-0.0019524675149801274
2020-10-27,29432,29611,29322,29395,8233635,-0.008533459255261722
2020-10-28,29280,29550,29191,29551,5844193,0.005307025004252397
2020-10-29,29176,29266,28912,29244,10393112,-0.01038881932929514
2020-10-30,29128,29142,28445,28452,21130265,-0.02708247845711942
2020-11-02,28512,28907,28483,28886,8788239,0.015253760719808884
2020-11-03,28999,29489,28994,29461,7285170,0.01990583673752
2020-11-04,29654,29806,29403,29645,15472411,0.006245544957740767
2020-11-05,29824,30314,29762,30297,9386421,0.021993590824759712
2020-11-06,30410,30597,30281,30372,11701236,0.0024754926230319274
2020-11-09,30659,30980,30640,30753,9891093,0.012544448834452826
2020-11-10,30896,30896,30532,30748,13401671,-0.00016258576399053037
2020-11-11,30856,31292,30830,31244,10703562,0.01613113048003112
2020-11-12,31225,31274,30992,31095,13811093,-0.004768915631801263
2020-11-13,30971,31424,30937,31419,9375848,0.010419681620839283
2020-11-16,31622,32171,31541,32089,10064233,0.021324676151373456
2020-11-17,32166,32283,31990,32080,11757039,-0.000280469942971151
2020-11-18,32089,32229,31970,32048,8221743,-0.0009975062344139696
2020-11-19,31914,32094,31831,32089,7750161,0.0012793310034948657
2020-11-20,32017,32224,31942,32120,7735877,0.0009660631369003969
2020-11-23,32233,32890,32142,32858,9485325,0.022976338729763457
2020-11-24,32972,33230,32864,33037,12127003,0.005447683973461626
2020-11-25,33244,33355,32671,32846,11690996,-0.0057813966159154795
2020-11-26,32824,33167,32741,33170,8695015,0.00986421482067823
2020-11-27,33167,33288,33057,33246,10145126,0.0022912270123605083
2020-11-30,33345,33477,32737,32740,15899014,-0.015219876075317385
2020-12-01,32939,33350,32930,33260,5735133,0.01588271227855831
2020-12-02,33416,33884,33372,33840,8387513,0.01743836440168378
2020-12-03,33950,34112,33812,34081,12884506,0.007121749408983469
2020-12-04,34207,34889,34199,34690,11781589,0.017869193979049847
2020-12-07,34978,35029,34461,34880,19792900,0.0054770827327759175
2020-12-08,34841,34859,34317,34322,13952156,-0.015997706422018365
2020-12-09,34524,35110,34484,35115,14036628,0.023104714177495378
2020-12-10,34712,35148,34521,34836,12439002,-0.007945322511747066
2020-12-11,35057,35299,35034,35139,11056693,0.008697898725456454
2020-12-14,35157,35326,34955,35001,14501970,-0.0039272603090583225
2020-12-15,35015,35062,34646,35001,14590090,0.0
2020-12-16,35271,35360,35044,35149,8136369,0.004228450615696655
2020-12-17,35167,35177,34747,35115,8656470,-0.0009673105920510183
2020-12-18,35196,35220,34973,35068,8006198,-0.001338459347857035
2020-12-21,35115,35134,34675,35112,14854263,0.0012547051442910462
2020-12-22,34973,35057,34533,34539,13877353,-0.016319207108680844
2020-12-23,34712,35072,34418,35030,16750523,0.014215814007354055
2020-12-24,35090,35852,35090,35727,10644013,0.019897230944904365
2020-12-28,35949,36215,35762,35908,10428968,0.00506619643406947
2020-12-29,36239,36544,35808,36517,17403917,0.01696000891166305
2020-12-30,36356,37365,36281,37286,13493346,0.021058684996029253
2021-01-04,37360,38333,37192,38269,12908817,0.02636378265300654
2021-01-05,38062,38840,37943,38842,9668635,0.01497295461078152
2021-01-06,38952,39338,38314,38466,16125486,-0.009680243035888991
2021-01-07,38895,39679,38876,39362,9272139,0.023293297977434513
2021-01-08,39872,41324,39749,41103,12205340,0.04423047609369446
2021-01-11,41528,42822,40519,41208,24479876,0.0025545580614554364
2021-01-12,40991,41270,39759,40887,27008931,-0.007789749563191561
2021-01-13,40925,41429,40598,41117,12700769,0.0056252598625479155
2021-01-14,40906,41367,40812,41066,9631593,-0.0012403628669407363
2021-01-15,41278,41703,40146,40165,12619079,-0.02194029123849417
2021-01-18,39730,40107,39125,39231,12669857,-0.0232540769326528
2021-01-19,39439,40537,39254,40262,10329922,0.02628023756722997
2021-01-20,40972,41053,40061,40497,11314233,0.005836769161988942
2021-01-21,40868,41142,40593,41089,9627190,0.014618366792601867
2021-01-22,41222,41463,40798,40802,13817466,-0.006984837791136345
2021-01-25,40967,41831,40835,41779,6764190,0.023944904661536093
2021-01-26,41681,41712,40449,40642,11237521,-0.027214629359247455
2021-01-27,40934,41344,40373,40506,9301381,-0.0033462920131883678
2021-01-28,39834,40298,39526,39758,11465734,-0.018466400039500286
2021-01-29,40212,40274,38657,38864,14108573,-0.022486040545299013
2021-02-01,38742,39849,38463,39834,11318429,0.024958830794565623
2021-02-02,40255,41012,39999,40425,13248148,0.014836571772857354
2021-02-03,40751,41017,40236,40761,10874481,0.00831168831168827
2021-02-04,40660,40660,39806,40080,19183938,-0.016707146537131123
2021-02-05,40313,40660,40051,40589,14023596,0.012699600798403266
2021-02-08,40543,40717,40136,40193,7821514,-0.009756337924068048
2021-02-09,40476,40770,40051,40057,8715059,-0.0033836737740402523
2021-02-10,40183,40439,39778,40334,6905909,0.006915145917068211
2021-02-15,40921,41115,40770,40925,6987803,0.014652650369415321
2021-02-16,41082,41455,40897,41104,9039484,0.004373854612095274
2021-02-17,40874,40888,40383,40660,18549981,-0.010801868431296269
2021-02-18,40586,40751,40051,40080,9355514,-0.014264633546482997
2021-02-19,40103,40449,39424,40430,10293894,0.008732534930139702
2021-02-22,40684,40879,39961,40004,9013559,-0.010536730150878082
2021-02-23,39735,40270,39433,39961,8183509,-0.0010748925107488816
2021-02-24,39923,40332,39072,39111,11014162,-0.02127073897049625
2021-02-25,39698,40556,39651,40533,9373838,0.03635805783539148
2021-02-26,39651,39683,39049,39413,10896202,-0.027631806182616625
2021-03-02,40354,40556,39531,39852,9101774,0.011138456854337342
2021-03-03,39754,40303,39616,40296,6499197,0.01114122252333627
2021-03-04,39778,40098,39489,39780,7171758,-0.012805241215008922
2021-03-05,39187,39693,38966,39569,10966498,-0.005304172951231756
2021-03-08,39923,39923,39111,39196,8779281,-0.009426571305820253
2021-03-09,39201,39253,38331,38951,12588195,-0.006250637820185756
2021-03-10,39460,39460,38625,38728,8663854,-0.005725141844882042
2021-03-11,38879,39626,38866,39517,6791150,0.020372856847758802
2021-03-12,39928,40080,39703,39867,7357888,0.008856947642786661
2021-03-15,39905,39984,39626,39673,8989999,-0.0048661800486617945
2021-03-16,39858,40098,39774,40004,5900002,0.008343205706651924
2021-03-17,40008,40023,39433,39687,8602640,-0.00792420757924206
2021-03-18,39989,40364,39970,39975,9196165,0.007256784337440481
2021-03-19,39419,39759,39352,39556,9817188,-0.01048155096935588
2021-03-22,39713,39778,39323,39623,6714152,0.0016938011932450259
2021-03-23,39858,39942,39201,39248,7032194,-0.009464200085808727
2021-03-24,38994,39231,38756,39068,6001850,-0.004586220953933906
2021-03-25,38961,39494,38941,39238,10349651,0.004351387324664779
2021-03-26,39390,39646,39286,39603,7020940,0.009302207044191935
2021-03-29,39735,39744,39376,39531,6790525,-0.0018180440875691373
2021-03-30,39631,40117,39631,39975,5396198,0.011231691583820202
2021-03-31,40075,40345,39853,39867,7657911,-0.002701688555347137
2021-04-01,40146,40303,39984,40230,5525336,0.009105275039506422
2021-04-02,40556,40813,40533,40680,5663217,0.01118568232662187
2021-04-05,40822,40879,40520,40761,5488525,0.0019911504424778848
2021-04-06,40992,41017,40594,40815,5197138,0.0013247957606534744
2021-04-07,40888,41054,40761,40916,5404229,0.002474580423863726
2021-04-08,40849,40963,40693,40877,5635532,-0.0009531723531136516
2021-04-09,40907,41082,40581,40684,7604986,-0.004721481517723891
2021-04-12,40822,40874,40586,40684,6233056,0.0
2021-04-13,40689,41284,40675,41147,4959631,0.011380395241372465
2021-04-14,41257,41479,41086,41431,7070807,0.006902082776387042
2021-04-15,41355,41705,41317,41469,7071010,0.0009171876131399692
2021-04-16,41602,41617,41307,41446,6269672,-0.0005546311702717688
2021-04-19,41441,41692,41321,41441,5403905,-0.00012063890363367413
2021-04-20,41350,41739,41350,41699,5771527,0.00622571849134923
2021-04-21,41426,41489,40817,40953,12283995,-0.01789011726899925
2021-04-22,41125,41284,40968,41016,6615134,0.0015383488389129063
2021-04-23,40794,41153,40561,41039,4444096,0.0005607567778427303
2021-04-26,41143,41418,41105,41412,4977494,0.00908891542191581
2021-04-27,41445,41492,41275,41460,4970048,0.0011590843233846293
2021-04-28,41408,41413,40935,41020,4112541,-0.010612638687891973
2021-04-29,41160,41289,40796,40880,5388951,-0.0034129692832765013
2021-04-30,40815,40939,40440,40597,5209393,-0.006922700587084107
2021-05-03,40549,40915,40287,40338,5306554,-0.006379781757272718
2021-05-04,40378,40675,40244,40679,4591741,0.008453567355843017
2021-05-06,40506,40933,40459,40918,4250154,0.005875267336955092
2021-05-07,40978,41307,40920,41183,4961571,0.006476367368884128
2021-05-10,41405,41971,41317,41875,5595649,0.016803049802102787
2021-05-11,41567,41640,40978,41139,5601054,-0.01757611940298509
2021-05-12,41155,41155,40166,40458,7309071,-0.016553635236636777
2021-05-13,39917,40397,39812,39993,6699351,-0.011493400563547418
2021-05-14,40142,40503,40094,40367,7326616,0.009351636536393926
2021-05-17,40593,40608,39963,40194,5438905,-0.004285678896128076
2021-05-18,40317,40728,40317,40669,4572996,0.011817684231477443
2021-05-20,40354,40641,40268,40540,4392005,-0.0031719491504585973
2021-05-21,40762,41112,40435,40520,8591529,-0.0004933399111988201
2021-05-24,40474,40636,40302,40405,6362168,-0.002838104639684147
2021-05-25,40608,40843,40512,40791,6048379,0.009553273109763616
2021-05-26,40838,40953,40621,40709,5422079,-0.0020102473584859837
2021-05-27,40733,40781,40345,40636,13728327,-0.0017932152595249162
2021-05-28,40752,41040,40679,40885,5433373,0.006127571611379112
2021-05-31,41012,41040,40723,41044,4811323,0.003888956830133239
2021-06-01,41040,41499,40982,41279,5518611,0.005725562810642293
2021-06-02,41284,41519,41200,41246,5047233,-0.0007994379708811117
2021-06-03,41317,41797,41317,41630,4954603,0.009309993696358543
2021-06-04,41463,41554,41200,41471,5494633,-0.003819361037713187
2021-06-07,41707,41822,41337,41620,4425145,0.0035928721275106934
2021-06-08,41617,41750,41477,41537,2959004,-0.0019942335415665813
2021-06-09,41443,41494,41064,41068,3603718,-0.011291138021522928
2021-06-10,41092,41327,41026,41207,5075148,0.003384630369143826
2021-06-11,41317,41592,41312,41510,4561351,0.007353119615599368
2021-06-14,41544,41544,41342,41490,3226658,-0.00048181161165983255
2021-06-15,41514,41645,41438,41587,3202214,0.0023379127500602337
2021-06-16,41529,41895,41519,41841,3830021,0.006107677880106799
2021-06-17,41607,41675,41428,41601,5622083,-0.00573600057360002
2021-06-18,41694,41832,41607,41725,3834050,0.0029806975793851276
2021-06-21,41293,41463,41136,41323,5803364,-0.009634511683642932
2021-06-22,41544,41660,41499,41605,4653014,0.006824286716840433
2021-06-23,41745,41885,41636,41821,4567551,0.0051916836918639575
2021-06-24,41885,42091,41880,41978,3284765,0.003754094832739474
2021-06-25,42145,42397,42115,42191,4309709,0.005074086426223312
2021-06-28,42244,42288,42038,42147,3660281,-0.001042876442843288
2021-06-29,42168,42192,41851,41983,4104186,-0.0038911429045958013
2021-06-30,42081,42249,42043,42133,3388246,0.0035728747350118883
2021-07-01,42148,42148,41822,41890,4469463,-0.00576745069185669
2021-07-02,41870,42053,41827,41836,3580477,-0.0012890904750537668
2021-07-05,42010,42145,41952,42032,2890737,0.004684960321254428
2021-07-06,42145,42326,42130,42224,4176827,0.004567948229920127
2021-07-07,42076,42076,41851,41961,3976320,-0.0062286851079954575
2021-07-08,42005,42110,41519,41524,5427207,-0.010414432449178945
2021-07-09,41117,41317,40738,41081,8635095,-0.01066852904344473
2021-07-12,41327,41519,41327,41453,4093567,0.009055281030159845
2021-07-13,41636,41812,41636,41802,3807412,0.008419173521819978
2021-07-14,41655,41716,41487,41658,3598067,-0.003444811253050073
2021-07-15,41774,41962,41636,41941,2959921,0.006793413029910322
2021-07-16,41750,41807,41602,41763,3768289,-0.004244057127870127
2021-07-19,41400,41419,41204,41294,4203191,-0.011230036156406387
2021-07-20,40987,41204,40944,41159,4047481,-0.0032692400833050916
2021-07-21,41410,41410,40910,40947,5194764,-0.005150756821108438
2021-07-22,41185,41539,41185,41457,3838702,0.012455124917576388
2021-07-23,41519,41655,41405,41532,5608797,0.0018091034083507207
2021-07-26,41660,41660,41084,41086,3909894,-0.010738707502648603
2021-07-27,41297,41458,41151,41154,3768779,0.0016550649856399424
2021-07-28,41079,41337,40934,41279,3846266,0.003037371822909085
2021-07-29,41396,41478,41195,41337,4161241,0.0014050727973060617
2021-07-30,41160,41175,40796,40831,5271247,-0.012240849602051407
2021-08-02,41021,41088,40718,41025,5896023,0.00475129191055812
2021-08-03,40968,41381,40939,41385,4821638,0.00877513711151745
2021-08-04,41488,42006,41416,41966,7258721,0.014038902984172985
2021-08-05,41953,42127,41813,41891,5347377,-0.0017871610351236633
2021-08-06,41881,41977,41593,41691,3888635,-0.004774295194671874
2021-08-09,41505,41661,41356,41500,4133107,-0.0045813245064881825
2021-08-10,41637,41637,41088,41232,3545380,-0.0064578313253012
2021-08-11,41117,41247,40834,40860,4799242,-0.009022118742724072
2021-08-12,40847,40934,40554,40698,4687765,-0.003964757709251088
2021-08-13,40598,40626,39839,40010,7382723,-0.016905007617081913
2021-08-17,40045,40146,39488,39560,6153130,-0.011247188202949232
2021-08-18,39569,39948,39358,39755,5003228,0.0049292214357936626
2021-08-19,39446,39690,38960,38963,7032972,-0.019922022387121152
2021-08-20,39113,39277,38421,38583,8748571,-0.009752842440263865
2021-08-23,38845,39234,38691,38929,5628605,0.008967680066350514
2021-08-24,39249,39690,39249,39670,4413122,0.019034652829510224
2021-08-25,39772,39987,39522,39793,3975704,0.0031005797832115434
2021-08-26,39854,39972,39426,39496,3921798,-0.007463624255522383
2021-08-27,39348,39627,39176,39473,5277739,-0.000582337451893844
2021-08-30,39864,39939,39468,39568,4390544,0.0024067083829453217
